등급,어휘,품사,어종,원어,의미,日本語訳,定義,外来語_カタカナ候補,外来語_原語候補,品質フラグ,tags
1등급,산책하다,동사,혼종어,散策하다,휴식을 취하거나 건강을 위해서 천천히 걷다.,,휴식을 취하거나 건강을 위해서 천천히 걷다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,삼겹살,명사,혼종어,三겹살,돼지의 갈비에 붙어 있는 살. 비계와 살이 세 겹으로 되어 있는 것처럼 보이는 고기이다.,,돼지의 갈비에 붙어 있는 살. 비계와 살이 세 겹으로 되어 있는 것처럼 보이는 고기이다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,상관없다,형용사,혼종어,相關없다,"「1」서로 아무런 관련이 없다.
「2」문제 될 것이 없다.",,"「1」서로 아무런 관련이 없다.
「2」문제 될 것이 없다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,상관없이,부사,혼종어,相關없이,"「1」서로 아무런 관련이 없이.
「2」문제 될 것이 없이.",,"「1」서로 아무런 관련이 없이.
「2」문제 될 것이 없이.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,상상하다,동사,혼종어,想像하다,"「1」실제로 경험하지 않은 현상이나 사물에 대하여 마음속으로 그려 보다.
「2」외부 자극에 의하지 않고 기억된 생각이나 새로운 심상을 떠올리다. 재생적으로 상상하는 일과 창조적으로 상상하는 일이 있다.",,"「1」실제로 경험하지 않은 현상이나 사물에 대하여 마음속으로 그려 보다.
「2」외부 자극에 의하지 않고 기억된 생각이나 새로운 심상을 떠올리다. 재생적으로 상상하는 일과 창조적으로 상상하는 일이 있다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,상쾌하다,형용사,혼종어,爽快하다,느낌이 시원하고 산뜻하다.,,느낌이 시원하고 산뜻하다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,상하다,동사,혼종어,傷하다,"[1]「1」물건이 깨어지거나 헐다.
[1]「2」음식이 변하거나 썩어서 먹을 수 없게 되다.
[1]「3」몸이 여위어 축이 나다.
[1]「4」몸을 다쳐 상처를 입다.
[2]근심, 슬픔, 노여움 따위로 마음이 언짢아지다.",,"[1]「1」물건이 깨어지거나 헐다.
[1]「2」음식이 변하거나 썩어서 먹을 수 없게 되다.
[1]「3」몸이 여위어 축이 나다.
[1]「4」몸을 다쳐 상처를 입다.
[2]근심, 슬픔, 노여움 따위로 마음이 언짢아지다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,색깔,명사,혼종어,色깔,"「1」물체가 빛을 받을 때 빛의 파장에 따라 그 거죽에 나타나는 특유한 빛.
「2」정치나 이념상의 경향.",,"「1」물체가 빛을 받을 때 빛의 파장에 따라 그 거죽에 나타나는 특유한 빛.
「2」정치나 이념상의 경향.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,색다르다,형용사,혼종어,色다르다,동일한 종류에 속하는 보통의 것과 다른 특색이 있다.,,동일한 종류에 속하는 보통의 것과 다른 특색이 있다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,색종이,명사,혼종어,色종이,여러 가지 색깔로 물들인 종이. 주로 어린이들의 공작용 접기나 오려 붙이기 따위에 쓴다.,,여러 가지 색깔로 물들인 종이. 주로 어린이들의 공작용 접기나 오려 붙이기 따위에 쓴다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,색칠하다,동사,혼종어,色漆하다,색깔이 나게 칠을 하다.,,색깔이 나게 칠을 하다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,생일날,명사,혼종어,生日날,생일이 되는 날.,,생일이 되는 날.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,생활하다,동사,혼종어,生活하다,"[1]사람이나 동물이 일정한 환경에서 활동하며 살아가다.
[2]생계나 살림을 꾸려 나가다.
[3]「1」조직체에서 그 구성원으로 활동하다.
[3]「2」어떤 행위를 하며 살아가다.",,"[1]사람이나 동물이 일정한 환경에서 활동하며 살아가다.
[2]생계나 살림을 꾸려 나가다.
[3]「1」조직체에서 그 구성원으로 활동하다.
[3]「2」어떤 행위를 하며 살아가다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,샤워하다,동사,혼종어,shower하다,소나기처럼 뿜어 내리는 물로 몸을 씻다.,,소나기처럼 뿜어 내리는 물로 몸을 씻다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,서서히,부사,혼종어,徐徐히,동작이나 태도가 급하지 아니하고 느리게.,,동작이나 태도가 급하지 아니하고 느리게.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,서쪽,명사,혼종어,西쪽,네 방위의 하나. 해가 지는 쪽이다.,,네 방위의 하나. 해가 지는 쪽이다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,선물하다,동사,혼종어,膳物하다,남에게 어떤 물건 따위를 선사하다.,,남에게 어떤 물건 따위를 선사하다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,선생님,명사,혼종어,先生님,"「1」‘선생01「1」’을 높여 이르는 말.
「2」‘선생01「3」’을 높여 이르는 말.
「3」나이가 어지간히 든 사람을 대접하여 이르는 말.",,"「1」‘선생01「1」’을 높여 이르는 말.
「2」‘선생01「3」’을 높여 이르는 말.
「3」나이가 어지간히 든 사람을 대접하여 이르는 말.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,선택하다,동사,혼종어,選擇하다,여럿 가운데서 필요한 것을 골라 뽑다.,,여럿 가운데서 필요한 것을 골라 뽑다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,설명하다,동사,혼종어,說明하다,어떤 일이나 대상의 내용을 상대편이 잘 알 수 있도록 밝혀 말하다.,,어떤 일이나 대상의 내용을 상대편이 잘 알 수 있도록 밝혀 말하다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,설사하다,동사,혼종어,泄瀉하다,설사 상태의 변을 보다.,,설사 상태의 변을 보다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,성공하다,동사,혼종어,成功하다,목적하는 바를 이루다.,,목적하는 바를 이루다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,성숙하다,동사,혼종어,成熟하다,"[Ⅰ]「1」생물의 발육이 완전히 이루어지다.
[Ⅰ]「2」몸과 마음이 자라서 어른스럽게 되다.
[Ⅰ]「3」경험이나 습관을 쌓아 익숙해지다.
[Ⅰ]「4」어떤 사회 현상이 새로운 발전 단계로 들어설 수 있도록 조건이나 상태가 충분히 마련되다.
[Ⅱ]몸과 마음이 자라서 어른 같은 데가 있다.",,"[Ⅰ]「1」생물의 발육이 완전히 이루어지다.
[Ⅰ]「2」몸과 마음이 자라서 어른스럽게 되다.
[Ⅰ]「3」경험이나 습관을 쌓아 익숙해지다.
[Ⅰ]「4」어떤 사회 현상이 새로운 발전 단계로 들어설 수 있도록 조건이나 상태가 충분히 마련되다.
[Ⅱ]몸과 마음이 자라서 어른 같은 데가 있다.",,,multi_gloss|native_manual_review|multi_pos|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:multi_pos risk:needs_manual_review
1등급,세뱃돈,명사,혼종어,歲拜돈,세뱃값으로 주는 돈.,,세뱃값으로 주는 돈.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,세수하다,동사,혼종어,洗手하다,손이나 얼굴을 씻다.,,손이나 얼굴을 씻다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,소개되다,동사,혼종어,紹介되다,"「1」둘 사이에서 양편의 일이 진행되게 주선되다.
「2」서로 모르는 사람들 사이에서 양편이 알고 지내도록 관계가 맺어지다.
「3」잘 알려지지 아니하였거나, 모르는 사실이나 내용이 잘 알도록 설명되다.",,"「1」둘 사이에서 양편의 일이 진행되게 주선되다.
「2」서로 모르는 사람들 사이에서 양편이 알고 지내도록 관계가 맺어지다.
「3」잘 알려지지 아니하였거나, 모르는 사실이나 내용이 잘 알도록 설명되다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,소개하다,동사,혼종어,紹介하다,"「1」둘 사이에서 양편의 일이 진행되게 주선하다.
「2」서로 모르는 사람들 사이에서 양편이 알고 지내도록 관계를 맺어 주다.
「3」잘 알려지지 아니하였거나, 모르는 사실이나 내용을 잘 알도록 설명하다.",,"「1」둘 사이에서 양편의 일이 진행되게 주선하다.
「2」서로 모르는 사람들 사이에서 양편이 알고 지내도록 관계를 맺어 주다.
「3」잘 알려지지 아니하였거나, 모르는 사실이나 내용을 잘 알도록 설명하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,소독하다,동사,혼종어,消毒하다,"병의 감염이나 전염을 예방하기 위하여 병원균을 죽이다. 약품, 일광, 열탕, 증기 따위를 이용한다.",,"병의 감염이나 전염을 예방하기 위하여 병원균을 죽이다. 약품, 일광, 열탕, 증기 따위를 이용한다.",,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,소란스럽다,형용사,혼종어,騷亂스럽다,시끄럽고 어수선한 데가 있다.,,시끄럽고 어수선한 데가 있다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,소문나다,동사,혼종어,所聞나다,소문이 퍼지다.,,소문이 퍼지다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,소중하다,형용사,혼종어,所重하다,매우 귀중하다.,,매우 귀중하다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,소중히,부사,혼종어,所重히,매우 귀중하게.,,매우 귀중하게.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,소화되다,동사,혼종어,消化되다,"[1]「1」섭취한 음식물이 분해되어 영양분이 흡수되기 쉬운 형태로 변화되다. 음식물을 씹는 작용에 의해 기계적으로 소화되는 일과 소화 효소에 의해 화학적으로 소화되는 일이 있다.
[1]「2」(비유적으로) 고유의 특성으로 인하여 다른 것의 특성이 잘 살려지다.
[1]「3」(비유적으로) 주어진 일이 해결되거나 처리되다.
[1]「4」(비유적으로) 어떤 대상이 일정한 장소에 수용되다.
[1]「5」(비유적으로) 상품이나 채권 따위의 매매에서 요구되는 물량에 만족이 되다.
[2](비유적으로) 배운 지식이나 기술 따위가 충분히 습득되어 자기 것으로 만들어지다.",,"[1]「1」섭취한 음식물이 분해되어 영양분이 흡수되기 쉬운 형태로 변화되다. 음식물을 씹는 작용에 의해 기계적으로 소화되는 일과 소화 효소에 의해 화학적으로 소화되는 일이 있다.
[1]「2」(비유적으로) 고유의 특성으로 인하여 다른 것의 특성이 잘 살려지다.
[1]「3」(비유적으로) 주어진 일이 해결되거나 처리되다.
[1]「4」(비유적으로) 어떤 대상이 일정한 장소에 수용되다.
[1]「5」(비유적으로) 상품이나 채권 따위의 매매에서 요구되는 물량에 만족이 되다.
[2](비유적으로) 배운 지식이나 기술 따위가 충분히 습득되어 자기 것으로 만들어지다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,소화하다,동사,혼종어,消化하다,"[1]「1」섭취한 음식물을 분해하여 영양분을 흡수하기 쉬운 형태로 변화시키다. 음식물을 씹는 작용에 의해 기계적으로 소화하는 일과 소화 효소에 의해 화학적으로 소화하는 일이 있다.
[1]「2」(비유적으로) 고유의 특성으로 인하여 다른 것의 특성을 잘 살려 주다.
[1]「3」(비유적으로) 주어진 일을 해결하거나 처리하다.
[1]「4」(비유적으로) 어떤 대상을 일정한 장소에 수용하다.
[1]「5」(비유적으로) 상품이나 채권 따위의 매매에서 요구되는 물량을 만족시키다.
[2](비유적으로) 배운 지식이나 기술 따위를 충분히 익혀 자기 것으로 만들다.",,"[1]「1」섭취한 음식물을 분해하여 영양분을 흡수하기 쉬운 형태로 변화시키다. 음식물을 씹는 작용에 의해 기계적으로 소화하는 일과 소화 효소에 의해 화학적으로 소화하는 일이 있다.
[1]「2」(비유적으로) 고유의 특성으로 인하여 다른 것의 특성을 잘 살려 주다.
[1]「3」(비유적으로) 주어진 일을 해결하거나 처리하다.
[1]「4」(비유적으로) 어떤 대상을 일정한 장소에 수용하다.
[1]「5」(비유적으로) 상품이나 채권 따위의 매매에서 요구되는 물량을 만족시키다.
[2](비유적으로) 배운 지식이나 기술 따위를 충분히 익혀 자기 것으로 만들다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,속상하다,형용사,혼종어,속傷하다,화가 나거나 걱정이 되는 따위로 인하여 마음이 불편하고 우울하다.,,화가 나거나 걱정이 되는 따위로 인하여 마음이 불편하고 우울하다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,속하다,동사,혼종어,屬하다,관계되어 딸리다.,,관계되어 딸리다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,손수건,명사,혼종어,손手巾,몸에 지니고 다니며 쓰는 얇고 자그마한 수건.,,몸에 지니고 다니며 쓰는 얇고 자그마한 수건.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,솔직하다,형용사,혼종어,率直하다,거짓이나 숨김이 없이 바르고 곧다.,,거짓이나 숨김이 없이 바르고 곧다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,솔직히,부사,혼종어,率直히,거짓이나 숨김이 없이 바르고 곧게.,,거짓이나 숨김이 없이 바르고 곧게.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,솜사탕,명사,혼종어,솜沙糖▽,"솜 모양으로 만든 사탕의 하나. 설탕을 불에 녹인 후 빙빙 돌아가는 기계의 작은 구멍으로 밀어 내면 바깥 공기에 닿아서 섬유 모양으로 굳어지는데, 이것을 막대기에 감아 솜 모양으로 만든다.",,"솜 모양으로 만든 사탕의 하나. 설탕을 불에 녹인 후 빙빙 돌아가는 기계의 작은 구멍으로 밀어 내면 바깥 공기에 닿아서 섬유 모양으로 굳어지는데, 이것을 막대기에 감아 솜 모양으로 만든다.",,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,송편,명사,혼종어,松편,"멥쌀가루를 반죽하여 팥, 콩, 밤, 대추, 깨 따위로 소를 넣고 반달이나 모시조개 모양으로 빚어서 솔잎을 깔고 찐 떡. 흔히 추석 때 빚는다.",,"멥쌀가루를 반죽하여 팥, 콩, 밤, 대추, 깨 따위로 소를 넣고 반달이나 모시조개 모양으로 빚어서 솔잎을 깔고 찐 떡. 흔히 추석 때 빚는다.",,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,수도꼭지,명사,혼종어,水道꼭지,수돗물을 나오게 하거나 막는 장치.,,수돗물을 나오게 하거나 막는 장치.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,수돗물,명사,혼종어,水道물,상수도에서 나오는 물.,,상수도에서 나오는 물.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,수리하다,동사,혼종어,修理하다,고장 나거나 허름한 데를 손보아 고치다.,,고장 나거나 허름한 데를 손보아 고치다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,수많다,형용사,혼종어,數많다,수효가 매우 많다.,,수효가 매우 많다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,수상하다,형용사,혼종어,殊常하다,보통과는 달리 이상하여 의심스럽다.,,보통과는 달리 이상하여 의심스럽다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,수업하다,동사,혼종어,授業하다,교사가 학생에게 지식이나 기능을 가르쳐 주다.,,교사가 학생에게 지식이나 기능을 가르쳐 주다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,수없이,부사,혼종어,數없이,헤아릴 수 없을 만큼 그 수가 많이.,,헤아릴 수 없을 만큼 그 수가 많이.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,수영하다,동사,혼종어,水泳하다,스포츠나 놀이로서 물속을 헤엄치다.,,스포츠나 놀이로서 물속을 헤엄치다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,숙제하다,동사,혼종어,宿題하다,복습이나 예습 따위를 위하여 방과 후에 하도록 내 주는 일을 하다.,,복습이나 예습 따위를 위하여 방과 후에 하도록 내 주는 일을 하다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,순진하다,형용사,혼종어,純眞하다,"「1」마음이 꾸밈이 없고 순박하다.
「2」세상 물정에 어두워 어수룩하다.",,"「1」마음이 꾸밈이 없고 순박하다.
「2」세상 물정에 어두워 어수룩하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,순하다,형용사,혼종어,順하다,"「1」성질이나 태도가 까다롭거나 고집스럽지 않다.
「2」기세가 거칠거나 세지 않다.
「3」맛이 독하지 아니하다.
「4」일의 진행이 순조롭다.
「5」사물의 진행 방향과 바람이 부는 방향이 같다.",,"「1」성질이나 태도가 까다롭거나 고집스럽지 않다.
「2」기세가 거칠거나 세지 않다.
「3」맛이 독하지 아니하다.
「4」일의 진행이 순조롭다.
「5」사물의 진행 방향과 바람이 부는 방향이 같다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,술잔,명사,혼종어,술盞,"「1」술을 따라 마시는 그릇. 유리ㆍ사기ㆍ쇠붙이 따위로 만들며, 크기와 모양은 여러 가지이다.
「2」술 몇 잔.",,"「1」술을 따라 마시는 그릇. 유리ㆍ사기ㆍ쇠붙이 따위로 만들며, 크기와 모양은 여러 가지이다.
「2」술 몇 잔.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,승리하다,동사,혼종어,勝利하다,겨루어서 이기다.,,겨루어서 이기다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,시작되다,동사,혼종어,始作되다,"「1」어떤 일이나 행동의 처음 단계가 이루어지다.
「2」어떤 일이나 행동이 어떤 사건이나 장소에서 처음으로 발생되다.",,"「1」어떤 일이나 행동의 처음 단계가 이루어지다.
「2」어떤 일이나 행동이 어떤 사건이나 장소에서 처음으로 발생되다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,시작하다,동사,혼종어,始作하다,"「1」어떤 일이나 행동의 처음 단계를 이루거나 그렇게 하게 하다.
「2」어떤 일이나 행동이 어떤 사건이나 장소에서 처음으로 발생하다. 또는 그렇게 되게 하다.",,"「1」어떤 일이나 행동의 처음 단계를 이루거나 그렇게 하게 하다.
「2」어떤 일이나 행동이 어떤 사건이나 장소에서 처음으로 발생하다. 또는 그렇게 되게 하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,시집가다,동사,혼종어,媤집가다,여자가 결혼하여 남의 아내가 되다.,,여자가 결혼하여 남의 아내가 되다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,시합하다,동사,혼종어,試合하다,운동이나 그 밖의 경기 따위에서 서로 재주를 부려 승부를 겨루다.,,운동이나 그 밖의 경기 따위에서 서로 재주를 부려 승부를 겨루다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,식빵,명사,혼종어,食빵,밀가루에 효모를 넣고 반죽하여 구워 낸 주식용 빵.,,밀가루에 효모를 넣고 반죽하여 구워 낸 주식용 빵.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,식사하다,동사,혼종어,食事하다,끼니로 음식을 먹다.,,끼니로 음식을 먹다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,신고하다,동사,혼종어,申告하다,"「1」국민이 법령의 규정에 따라 행정 관청에 일정한 사실을 진술ㆍ보고하다.
「2」새로 발령받거나 승진된 사람이 소속 상관이나 지휘관에게 정식으로 자신의 성명과 계급 및 업무를 보고하다.",,"「1」국민이 법령의 규정에 따라 행정 관청에 일정한 사실을 진술ㆍ보고하다.
「2」새로 발령받거나 승진된 사람이 소속 상관이나 지휘관에게 정식으로 자신의 성명과 계급 및 업무를 보고하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,신기하다,형용사,혼종어,神奇하다,믿을 수 없을 정도로 색다르고 놀랍다.,,믿을 수 없을 정도로 색다르고 놀랍다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,신발장,명사,혼종어,신발欌,신을 넣어 두는 장.,,신을 넣어 두는 장.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,신비롭다,형용사,혼종어,神祕롭다,사람의 힘이나 지혜가 미치지 못할 정도로 신기하고 묘한 느낌이 있다.,,사람의 힘이나 지혜가 미치지 못할 정도로 신기하고 묘한 느낌이 있다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,신비하다,형용사,혼종어,神祕하다,일이나 현상 따위가 사람의 힘이나 지혜 또는 보통의 이론이나 상식으로는 도저히 이해할 수 없을 만큼 신기하고 묘하다.,,일이나 현상 따위가 사람의 힘이나 지혜 또는 보통의 이론이나 상식으로는 도저히 이해할 수 없을 만큼 신기하고 묘하다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,신선하다,형용사,혼종어,新鮮하다,"「1」새롭고 산뜻하다.
「2」채소나 과일, 생선 따위가 싱싱하다.",,"「1」새롭고 산뜻하다.
「2」채소나 과일, 생선 따위가 싱싱하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,실망하다,동사,혼종어,失望하다,희망이나 명망을 잃다. 또는 바라던 일이 뜻대로 되지 아니하여 마음이 몹시 상하다.,,희망이나 명망을 잃다. 또는 바라던 일이 뜻대로 되지 아니하여 마음이 몹시 상하다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,실수하다,동사,혼종어,失手하다,"「1」조심하지 아니하여 잘못하다.
「2」말이나 행동이 예의에 벗어나다. 상대의 양해를 구하는 인사로 쓰는 경우가 많다.",,"「1」조심하지 아니하여 잘못하다.
「2」말이나 행동이 예의에 벗어나다. 상대의 양해를 구하는 인사로 쓰는 경우가 많다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,실제로,부사,혼종어,實際로,거짓이나 상상이 아니고 현실적으로.,,거짓이나 상상이 아니고 현실적으로.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,실패하다,동사,혼종어,失敗하다,"「1」일을 잘못하여 뜻한 대로 되지 아니하거나 그르치다.
「2」어떤 일에 원하던 결과를 얻지 못하거나 완성하지 못하다.",,"「1」일을 잘못하여 뜻한 대로 되지 아니하거나 그르치다.
「2」어떤 일에 원하던 결과를 얻지 못하거나 완성하지 못하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,심각하다,형용사,혼종어,深刻하다,상태나 정도가 매우 깊고 중대하다. 또는 절박함이 있다.,,상태나 정도가 매우 깊고 중대하다. 또는 절박함이 있다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,심하다,형용사,혼종어,甚하다,정도가 지나치다.,,정도가 지나치다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,쌍둥이,명사,혼종어,雙둥이,"「1」한 어머니에게서 한꺼번에 태어난 두 아이.
「2」똑같이 생겨 짝을 이루는 것을 비유적으로 이르는 말.",,"「1」한 어머니에게서 한꺼번에 태어난 두 아이.
「2」똑같이 생겨 짝을 이루는 것을 비유적으로 이르는 말.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,쓰레기통,명사,혼종어,쓰레기桶,쓰레기를 담거나 모아 두는 통.,,쓰레기를 담거나 모아 두는 통.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,아래층,명사,혼종어,아래層,여러 층으로 된 것의 아래에 있는 층.,,여러 층으로 된 것의 아래에 있는 층.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
